Date,Price,Open,High,Low,Volume
2015-12-01,30234.72,30160.3,30234.72,29353.54,254.81
2015-09-01,30143.02,30420.54,30704.34,30080.84,254.81
2015-08-01,30420.54,31167.54,31167.54,30418.91,254.81
2015-07-01,31167.54,32522.31,32522.31,31148.78,254.81
2015-06-01,32522.31,33943.29,33994.43,32507.38,254.81
2015-05-01,33943.29,34657.15,34657.26,33805.43,254.81
2014-12-31,34657.15,34684.32,35340.92,34149.8,254.81
2014-12-30,34684.32,34664.4,35144.37,34243.72,254.81
2014-12-29,34663.92,34428.82,35134.06,34421.54,254.81
2014-12-24,34428.82,32786.0,34428.82,32786.0,254.81
2014-12-23,32786.0,31371.93,32803.65,31370.41,254.81
2014-12-22,31371.93,30306.51,31586.33,30304.87,254.81
2014-12-19,30306.51,29311.25,30306.51,29311.25,254.81
2014-12-18,29311.25,28961.67,29311.25,28414.5,254.81
2014-12-17,28961.67,29789.59,29791.45,28849.14,254.81
2014-12-16,29789.59,30492.3,30538.2,29770.25,254.81
2014-12-15,30492.3,30763.38,30772.59,30091.76,254.81
2014-12-12,30763.38,31062.03,31089.22,30208.32,254.81
2014-11-12,31062.03,32203.62,32220.81,30993.29,254.81
2014-10-12,32203.62,32932.41,32936.61,32150.7,254.81
2014-09-12,32932.49,33075.8,33129.7,32556.25,254.81
2014-08-12,33075.8,33228.29,33228.29,32824.37,254.81
2014-05-12,33228.29,33175.78,33333.19,32828.1,254.81
2014-04-12,33175.78,33255.67,33435.7,33129.07,254.81
2014-03-12,33255.67,33550.73,33690.7,33204.57,254.81
2014-02-12,33550.73,33914.25,33949.44,33307.02,254.81
2014-01-12,33914.25,34555.39,34555.39,33889.88,254.81
2014-11-28,34543.05,34705.48,34809.76,34172.24,254.81
2014-11-27,34705.48,34583.29,35006.34,34581.26,254.81
2014-11-26,34583.29,34115.84,34712.9,34115.84,254.81
2014-11-25,34115.84,33875.26,34115.84,33707.16,254.81
2014-11-24,33875.26,34235.87,34305.88,33773.88,254.81
2014-11-21,33926.18,33428.76,33926.18,33114.15,254.81
2014-11-20,33428.76,33665.58,33701.23,32854.72,254.81
2014-11-19,34145.79,34902.59,34918.69,34145.79,254.81
2014-11-18,34896.5,35488.8,35500.07,34825.39,254.81
2014-11-17,35488.8,35396.22,36102.33,35393.73,254.81
2014-11-14,35381.02,34515.47,35381.02,34311.58,254.81
2014-11-13,34515.47,33967.48,34515.47,33581.92,254.81
2014-12-11,33967.48,33670.75,34125.36,33232.1,254.81
2014-11-11,33670.75,33234.28,33683.59,33109.07,254.81
2014-10-11,33224.84,33225.75,33234.28,32647.38,254.81
2014-07-11,33225.75,34304.46,34304.46,33063.84,254.81
2014-06-11,34494.93,35958.38,35958.38,34332.15,254.81
2014-05-11,35958.38,36744.46,36737.33,35872.17,254.81
2014-04-11,36744.46,37343.85,37365.05,36744.46,254.81
2014-03-11,37343.85,37550.24,37575.07,36842.87,254.81
2014-10-31,37550.24,37979.99,37983.19,37255.85,254.81
2014-10-30,37979.99,38148.18,38153.36,37810.67,254.81
2014-10-29,38148.18,38286.56,38299.25,38015.72,254.81
2014-10-28,38286.56,38724.15,38746.46,38199.43,254.81
2014-10-27,38724.15,38967.72,38984.37,38485.03,254.81
2014-10-24,38967.72,38979.3,39152.1,38692.48,254.81
2014-10-23,38979.3,38994.16,38994.16,38755.9,254.81
2014-10-22,39113.62,38776.67,38994.26,38683.32,254.81
2014-10-21,38776.67,38662.65,38848.33,38662.65,254.81
2014-10-20,38662.65,38197.73,38888.83,38197.73,254.81
2014-10-17,38197.73,38490.67,38616.33,37790.92,254.81
2014-10-16,38490.67,39278.47,39278.47,37838.92,254.81
2014-10-15,39278.47,39681.71,39682.38,39258.9,254.81
2014-10-14,39681.71,40051.29,40051.94,39286.8,254.81
2014-10-13,40051.29,40444.39,40459.32,40051.29,254.81
2014-10-10,40444.39,40572.25,40578.86,40301.02,254.81
2014-09-10,40572.25,40995.02,41067.33,40560.89,254.81
2014-08-10,40995.02,41103.75,41216.9,40854.06,254.81
2014-03-10,41103.94,41135.56,41138.56,40730.33,254.81
2014-02-10,41135.56,41210.1,41272.9,41109.71,254.81
2014-09-30,41210.1,41105.38,41214.53,40769.9,254.81
2014-09-29,41105.38,40819.72,41140.21,40781.88,254.81
2014-09-26,40819.72,40780.0,40864.53,40575.57,254.81
2014-09-25,40780.0,40809.32,40836.6,40345.73,254.81
2014-09-24,40809.32,40537.2,40809.32,40339.14,254.81
2014-09-23,40537.2,40984.11,41048.81,40498.45,254.81
2014-09-22,40984.12,41049.27,41082.68,40703.86,254.81
2014-09-19,41049.27,40683.45,41049.27,40612.76,254.81
2014-09-18,40683.45,40729.49,40745.5,40576.93,254.81
2014-09-17,40729.49,40648.16,41118.89,40517.47,254.81
2014-09-16,40648.15,40769.0,40771.47,40379.2,254.81
2014-09-15,40769.0,40672.94,40933.12,40620.42,254.81
2014-12-09,40672.94,40757.2,40824.97,40613.9,254.81
2014-11-09,40757.2,40885.4,40885.84,40658.06,254.81
2014-10-09,40885.4,40868.02,40924.76,40815.26,254.81
2014-09-09,40868.02,41214.82,41224.07,40798.92,254.81
2014-08-09,41214.81,41160.62,41248.49,41146.94,254.81
2014-05-09,41160.62,41017.49,41163.27,40902.1,254.81
2014-04-09,41017.49,41207.79,41214.16,40961.71,254.81
2014-03-09,41207.79,41264.65,41371.94,41173.91,254.81
2014-02-09,41264.65,41398.05,41474.27,41034.21,254.81
2014-01-09,41398.05,41532.33,41557.57,41375.4,254.81
2014-08-29,41532.33,41359.89,41595.29,41359.81,254.81
2014-08-28,41359.87,41121.14,41362.03,41004.25,254.81
2014-08-27,41121.12,41235.27,41407.01,41025.86,254.81
2014-08-26,41235.25,41339.5,41392.99,41107.06,254.81
2014-08-25,41339.48,41564.21,41564.21,41311.73,254.81
2014-08-22,41564.19,41767.35,41767.35,41538.7,254.81
2014-08-21,41767.33,41789.58,41790.58,41441.62,254.81
2014-08-20,41789.56,41812.17,41844.7,41569.93,254.81
2014-08-19,41812.14,41370.65,41728.38,41370.43,254.81
2014-08-18,41341.08,41379.49,41532.04,41303.67,254.81
2014-08-15,41380.05,41750.41,41784.29,41388.66,254.81
2014-08-14,41551.71,41753.21,41757.6,41545.85,254.81
2014-08-13,41863.6,42092.75,42111.9,41863.6,254.81
2014-12-08,42092.73,42012.81,42168.36,42012.69,254.81
2014-11-08,42012.73,42598.47,42598.47,42007.5,254.81
2014-08-08,42598.46,42612.35,42674.99,42579.26,254.81
2014-07-08,42612.33,42339.86,42615.04,42314.79,254.81
2014-06-08,42339.84,42292.95,42444.17,42238.39,254.81
2014-05-08,42292.93,41801.54,42373.72,41780.07,254.81
2014-04-08,41801.51,41934.43,41992.02,41704.38,254.81
2014-01-08,41934.4,42097.49,42107.39,41886.66,254.81
2014-07-31,42097.49,42369.02,42466.05,42039.06,254.81
2014-07-30,42368.99,42285.85,42527.89,41858.73,254.81
2014-07-25,42285.82,42529.77,42543.61,42112.37,254.81
2014-07-24,42529.74,0.0,42891.82,42529.74,254.81
2014-07-23,42544.33,42664.98,42728.03,42533.96,254.81
2014-07-22,42664.95,42784.33,42876.98,42650.33,254.81
2014-07-21,42784.3,42891.85,42937.93,42768.29,254.81
2014-07-18,42891.82,42918.55,42944.42,42833.57,254.81
2014-07-17,42918.55,43030.3,43030.3,42862.4,254.81
2014-07-16,43030.27,42971.59,43255.04,42954.63,254.81
2014-07-15,42971.56,42930.63,43001.51,42907.61,254.81
2014-07-14,42930.6,42832.85,42947.6,42709.49,254.81
2014-11-07,42832.82,43005.19,43075.85,42755.06,254.81
2014-10-07,43004.38,43039.45,43141.53,42710.88,254.81
2014-09-07,43039.42,42861.8,43067.76,42758.96,254.81
2014-08-07,42861.78,42758.04,42946.37,42071.19,254.81
2014-07-07,42758.02,43031.83,43113.09,42758.04,254.81
2014-04-07,43031.81,42686.58,43046.58,42624.48,254.81
2014-03-07,42686.86,42609.47,42704.17,42370.25,254.81
2014-02-07,42609.75,42611.32,42735.16,42567.38,254.81
2014-01-07,42611.3,42482.49,42649.56,42443.33,254.81
2014-06-30,42482.48,42187.64,42482.49,41984.8,254.81
2014-06-27,42187.62,41729.61,42265.75,41638.77,254.81
2014-06-26,41729.59,41987.12,41987.12,41685.53,254.81
2014-06-25,41987.55,41740.54,41987.57,41545.97,254.81
2014-06-24,41740.52,41577.49,41793.98,41577.49,254.81
2014-06-23,41577.47,41129.29,41582.14,41121.57,254.81
2014-06-20,41129.27,41068.95,41382.66,41068.95,254.81
2014-06-19,41068.93,41171.17,41235.9,40995.56,254.81
2014-06-18,41171.47,41135.7,41359.77,41121.8,254.81
2014-06-17,41135.4,41449.52,41508.15,41128.12,254.81
2014-06-16,41449.51,41517.11,41517.37,41350.34,254.81
2014-06-13,41517.1,41228.66,41685.35,41208.88,254.81
2014-12-06,41228.65,41642.56,41675.04,41199.93,254.81
2014-11-06,41642.55,41521.4,41749.4,41472.67,254.81
2014-10-06,41521.42,41608.48,41621.63,41428.09,254.81
2014-09-06,41642.55,41529.09,41700.95,41489.2,254.81
2014-06-06,41529.11,41570.07,41617.36,40977.9,254.81
2014-05-06,41570.09,41627.42,41863.03,41549.89,254.81
2014-04-06,41627.42,41397.67,41667.48,41296.22,254.81
2014-03-06,41397.68,41501.39,41656.33,41359.39,254.81
2014-02-06,41501.4,41474.39,41777.8,41362.62,254.81
2014-05-30,41474.4,40286.75,41480.47,40285.87,254.81
2014-05-28,40286.76,40061.24,40311.19,40061.24,254.81
2014-05-27,40061.24,39755.46,40061.35,39668.06,254.81
2014-05-26,39755.47,39831.82,39875.05,39740.85,254.81
2014-05-23,39831.83,39552.99,40294.2,39552.99,254.81
2014-05-22,39552.99,39102.77,39552.99,39094.98,254.81
2014-05-21,39102.77,39162.49,39263.41,38895.74,254.81
2014-05-20,39162.49,39007.4,39475.3,38987.16,254.81
2014-05-19,39007.4,39018.34,39073.97,38980.2,254.81
2014-05-16,39022.1,38957.46,39049.2,38868.69,254.81
2014-05-15,38957.46,39138.97,39352.3,38922.44,254.81
2014-05-14,39138.98,38955.02,39189.21,38941.61,254.81
2014-05-13,38955.02,38560.69,38955.02,38560.29,254.81
2014-12-05,38560.69,38554.19,38690.0,38530.2,254.81
2014-09-05,38554.19,38640.43,38648.16,38498.89,254.81
2014-08-05,38640.43,38585.99,38648.52,38500.14,254.81
2014-07-05,38579.39,38474.07,38588.72,38338.02,254.81
2014-06-05,38474.07,38452.11,38514.81,38386.27,254.81
2014-05-05,38447.89,38572.2,38572.2,38379.37,254.81
2014-02-05,38572.2,38485.56,38639.4,38109.91,254.81
2014-04-30,38485.56,38480.6,38556.73,38361.39,254.81
2014-04-29,38487.25,38598.33,38664.74,38378.02,254.81
2014-04-28,38598.33,38857.01,38858.0,38547.62,254.81
2014-04-25,38898.14,39011.9,39078.47,38891.83,254.81
2014-04-24,39011.9,39194.09,39242.8,38922.79,254.81
2014-04-23,39194.09,39022.25,39198.27,38866.92,254.81
2014-04-22,39016.55,39325.98,39443.09,39210.54,254.81
2014-04-17,39311.6,39298.97,39341.5,39213.63,254.81
2014-04-16,39298.97,39217.77,39334.88,39204.66,254.81
2014-04-15,39217.65,38987.5,39219.82,38987.5,254.81
2014-04-14,38987.5,39083.66,39083.66,38856.81,254.81
2014-11-04,39083.66,38969.26,39085.67,38836.5,254.81
2014-10-04,38969.26,39017.66,39025.91,38873.38,254.81
2014-09-04,39017.66,38881.76,39027.67,38827.22,254.81
2014-08-04,38881.76,38626.11,38881.76,38606.71,254.81
2014-07-04,38626.11,38712.76,38739.23,38563.39,254.81
2014-04-04,38712.76,38545.88,38745.68,38465.15,254.81
2014-03-04,38545.88,38469.33,38559.33,38450.97,254.81
2014-02-04,38469.33,38379.29,38472.78,38354.55,254.81
2014-01-04,38383.05,38748.01,38801.22,38234.37,254.81
2014-03-31,38748.01,38331.78,38748.01,38007.39,254.81
2014-03-28,38331.78,38186.93,38363.49,37914.98,254.81
2014-03-27,38186.93,37820.22,38187.36,37698.8,254.81
2014-03-26,37820.22,37728.5,37820.22,37617.32,254.81
2014-03-25,37728.5,37601.53,37738.93,37567.51,254.81
2014-03-24,37601.53,37790.49,37791.05,37494.3,254.81
2014-03-21,37790.12,37308.6,37805.65,37383.42,254.81
2014-03-20,37308.6,37136.6,37374.65,37111.19,254.81
2014-03-19,37136.6,37273.17,37728.91,37108.32,254.81
2014-03-18,37274.04,37888.47,37996.11,37193.61,254.81
2014-03-17,37888.47,38171.32,38171.37,37881.12,254.81
2014-03-14,38171.32,38503.65,38512.79,37892.03,254.81
2014-03-13,38503.65,39150.3,39150.75,38487.06,254.81
2014-12-03,39150.3,39269.4,39399.68,38928.17,254.81
2014-11-03,39269.4,39172.76,39327.55,39071.91,254.81
2014-10-03,39172.76,38952.47,39179.82,38949.67,254.81
2014-07-03,38952.47,38944.62,38983.09,38718.52,254.81
2014-06-03,38944.62,39127.41,39130.32,38911.8,254.81
2014-05-03,39127.41,39199.27,39276.71,39038.21,254.81
2014-04-03,39199.41,39564.43,39625.62,38995.11,254.81
2014-03-03,39564.43,39558.89,39610.5,39267.42,254.81
2014-02-28,39558.89,38885.93,39585.96,38882.31,254.81
2014-02-27,38885.93,38862.87,38910.19,38724.68,254.81
2014-02-26,38862.87,39160.81,39364.49,38791.27,254.81
2014-02-25,39160.1,38707.14,39273.71,38707.14,254.81
2014-02-24,38707.14,38287.2,38707.14,38187.57,254.81
2014-02-21,38295.74,38816.19,38816.48,38227.71,254.81
2014-02-20,38816.19,39397.09,39501.58,38544.43,254.81
2014-02-19,39397.09,39211.29,39397.09,39024.54,254.81
2014-02-18,38972.56,38964.75,39504.45,38658.82,254.81
2014-02-17,38964.75,38768.38,39406.2,38720.08,254.81
2014-02-14,38767.29,39378.15,38767.29,38089.58,254.81
2014-02-13,39378.15,40278.82,40773.5,39378.15,254.81
2014-12-02,40278.82,40453.61,40453.61,40023.01,254.81
2014-11-02,40453.61,40647.8,40667.17,40415.39,254.81
2014-10-02,40647.8,40773.5,40778.39,40408.04,254.81
2014-07-02,40773.5,40766.16,41366.42,40766.16,254.81
2014-06-02,40766.16,40878.71,40885.69,40642.29,254.81
2014-05-02,40878.71,41064.91,41080.71,40691.96,254.81
2014-04-02,41064.91,41366.42,41413.95,40754.99,254.81
2014-03-02,41366.42,40571.62,41370.13,40571.62,254.81
2014-01-31,40571.62,40601.74,40642.82,40480.27,254.81
2014-01-30,40601.74,40792.07,40601.74,40208.78,254.81
2014-01-29,40792.07,41189.66,41024.12,40580.18,254.81
2014-01-28,41189.66,41650.14,41670.5,41178.34,254.81
2014-01-27,41650.14,41917.55,41953.96,41542.15,254.81
2014-01-24,41917.55,41957.5,42138.92,41866.09,254.81
2014-01-23,41957.5,41469.94,41980.94,41468.03,254.81
2014-01-22,41469.94,41908.07,41667.06,41438.16,254.81
2014-01-21,41931.63,41471.28,41956.04,41467.46,254.81
2014-01-20,41471.28,41836.12,41751.55,41441.19,254.81
2014-01-17,41751.55,41740.77,41765.34,41641.51,254.81
2014-01-16,41740.77,41611.15,41740.77,41598.55,254.81
2014-01-15,41611.15,41441.19,41786.09,41301.95,254.81
2014-01-13,41441.19,41480.62,41534.44,41428.5,254.81
2014-10-01,41480.62,41363.05,41480.62,40785.04,254.81
2014-09-01,41363.05,41943.28,41962.65,41295.91,254.81
2014-08-01,41830.89,41806.73,42258.64,41666.08,254.81
2014-07-01,41806.73,41507.3,41834.87,41240.51,254.81
2014-06-01,41507.3,41450.48,41513.95,41240.18,254.81
2014-03-01,41450.48,41228.49,41522.17,41064.69,254.81
2014-02-01,41228.49,41329.19,41505.77,41162.99,254.81
2013-12-31,41329.19,40472.13,41329.19,40812.52,254.81
2013-12-30,40472.13,40231.68,40516.77,40335.3,254.81
2013-12-27,40231.68,39858.23,40248.85,39911.56,254.81
2013-12-24,39858.23,39906.76,39996.56,39816.39,254.81
2013-12-23,39906.76,39562.75,39906.76,39562.75,254.81
2013-12-20,39562.75,39760.43,39652.28,39430.42,254.81
2013-12-19,39760.43,39383.33,39861.7,39318.25,254.81
2013-12-18,39383.33,39130.37,39383.33,39129.09,254.81
2013-12-17,39130.37,39763.61,39763.61,39109.45,254.81
2013-12-16,39695.34,38831.59,39703.84,38638.88,254.81
2013-12-13,38831.59,38841.49,39372.9,38761.97,254.81
2013-12-12,38841.49,38844.17,38841.49,38561.19,254.81
2013-11-12,38844.17,38961.6,38994.77,38810.39,254.81
2013-10-12,38961.6,38747.51,38964.6,38505.45,254.81
2013-09-12,38747.51,38738.55,38747.51,38545.75,254.81
2013-06-12,38738.15,38864.84,38835.71,38676.29,254.81
2013-05-12,38864.84,38990.2,39006.22,38797.09,254.81
2013-04-12,38990.2,38955.42,39065.17,38909.7,254.81
2013-03-12,38955.42,39045.07,39126.78,38890.46,254.81
2013-02-12,39045.07,38920.85,39045.07,38875.59,254.81
2013-11-29,38920.85,38928.65,38928.65,38812.4,254.81
2013-11-28,38928.65,39011.31,39011.44,38808.4,254.81
2013-11-27,39011.31,38975.16,39012.65,38809.39,254.81
2013-11-26,38975.16,39222.02,39100.41,38839.66,254.81
2013-11-25,39222.02,39246.05,39246.64,39173.37,254.81
2013-11-22,39246.05,39119.88,39250.93,39068.01,254.81
2013-11-21,39119.88,38815.64,39151.66,38962.95,254.81
2013-11-20,38815.64,38255.86,38815.64,38255.86,254.81
2013-11-19,38255.86,38053.75,38315.14,38114.09,254.81
2013-11-18,38053.75,37883.53,38064.32,37780.7,254.81
2013-11-15,37883.53,37772.86,37937.61,37770.59,254.81
2013-11-14,37772.86,37949.11,38293.59,37772.86,254.81
2013-11-13,37949.11,38293.59,38293.59,37870.87,254.81
2013-12-11,38293.59,37898.3,38293.59,37866.22,254.81
2013-11-11,37898.3,37870.87,37902.49,37834.02,254.81
2013-08-11,37870.87,38125.91,38125.91,37870.87,254.81
2013-07-11,38125.91,38125.18,38265.79,38056.49,254.81
2013-06-11,38125.18,38054.23,38125.18,38041.44,254.81
2013-05-11,38054.23,37937.61,38054.23,37373.09,254.81
2013-04-11,37937.61,37765.16,37937.61,37373.09,254.81
2013-01-11,37765.82,37622.74,37792.79,37572.73,254.81
2013-10-31,37622.74,37373.09,37633.0,37312.51,254.81
2013-10-30,37373.09,37514.55,37611.65,37278.34,254.81
2013-10-29,37514.55,37278.34,37611.65,37278.34,254.81
2013-10-28,37278.34,37461.94,37611.65,37278.34,254.81
2013-10-25,37461.94,37611.53,37636.04,37426.96,254.81
2013-10-24,37611.65,37408.56,37612.86,37369.13,254.81
2013-10-23,37408.56,37368.1,37458.7,37265.17,254.81
2013-10-22,37368.1,37263.16,37490.34,37251.58,254.81
2013-10-21,37263.16,37339.14,37349.74,37201.61,254.81
2013-10-17,37257.35,37051.14,37257.35,36962.63,254.81
2013-10-14,37051.14,36991.61,37259.65,36904.52,254.81
2013-11-10,36991.62,36857.22,37259.65,36857.22,254.81
2013-10-10,36962.63,37259.65,37259.65,36857.22,254.81
2013-09-10,37259.65,36904.52,37259.65,36831.03,254.81
2013-08-10,36904.52,36857.22,36925.82,36826.34,254.81
2013-07-10,36857.22,36925.82,36925.82,36585.08,254.81
2013-04-10,36925.82,36436.98,36925.82,36436.98,254.81
2013-03-10,36831.03,36908.06,36831.03,36158.04,254.81
2013-02-10,36908.06,36585.08,36908.06,36143.56,254.81
2013-09-30,36585.08,36162.88,36585.08,36056.02,254.81
2013-09-27,36436.98,36162.88,36438.11,36148.75,254.81
2013-09-26,36158.04,36143.56,36216.12,36110.47,254.81
2013-09-25,36142.44,36056.6,36211.12,36055.97,254.81
2013-09-24,36056.02,36088.64,36089.13,35965.53,254.81
2013-09-23,36088.64,36206.51,36207.32,36040.88,254.81
2013-09-20,36188.72,35899.16,36196.02,35862.25,254.81
2013-09-19,35891.91,35766.02,36004.61,35765.71,254.81
2013-09-18,35765.71,35852.59,35882.67,35708.57,254.81
2013-09-17,35851.38,35861.88,35960.98,35696.79,254.81
2013-09-16,35861.88,36098.07,36099.87,36038.15,254.81
2013-09-13,36098.07,36245.65,36339.51,36110.8,254.81
2013-12-09,36224.45,36259.66,36261.59,36093.91,254.81
2013-11-09,36259.66,36113.13,36260.01,36037.88,254.81
2013-10-09,36113.13,36367.59,36367.65,36110.53,254.81
2013-09-09,36367.59,36403.95,36483.22,36358.22,254.81
2013-06-09,36403.95,36477.04,36502.28,36379.9,254.81
2013-05-09,36476.3,36215.57,36743.39,36214.53,254.81
2013-04-09,36215.57,36230.83,36651.3,36121.85,254.81
2013-03-09,36230.83,36337.3,36407.43,36243.6,254.81
2013-02-09,36337.15,36247.86,36363.3,36186.85,254.81
2013-08-30,36248.53,36400.38,36428.19,36188.38,254.81
2013-08-29,36400.38,36298.85,36407.92,36221.4,254.81
2013-08-28,36299.27,36480.24,36501.79,36167.7,254.81
2013-08-27,36480.24,36526.74,36549.29,36469.47,254.81
2013-08-26,36526.69,36577.08,36669.39,36510.2,254.81
2013-08-23,36577.28,36563.89,36664.15,36524.08,254.81
2013-08-22,36563.89,36345.38,36571.62,36345.33,254.81
2013-08-21,36345.33,36558.5,36584.61,36315.37,254.81
2013-08-20,36558.8,36787.26,36800.68,36528.13,254.81
2013-08-19,36800.68,36878.47,37005.5,36596.18,254.81
2013-08-16,36986.94,37161.89,37221.7,36979.6,254.81
2013-08-15,37111.64,37103.67,37107.38,36807.73,254.81
2013-08-14,37103.67,37589.6,37630.54,37058.81,254.81
2013-08-13,37589.6,37813.63,37841.31,37575.18,254.81
2013-12-08,37813.43,38038.79,38080.88,37766.18,254.81
2013-07-08,38037.85,38227.63,38277.47,38034.0,254.81
2013-06-08,38227.63,38350.96,38404.5,38178.98,254.81
2013-05-08,38350.96,38424.34,38522.74,38297.61,254.81
2013-02-08,38424.34,38292.07,38450.97,38267.83,254.81
2013-01-08,38292.07,37910.27,38292.36,37910.27,254.81
2013-07-31,37914.33,37806.45,37931.17,37806.45,254.81
2013-07-30,37806.45,37562.5,37910.57,37562.08,254.81
2013-07-29,37562.5,37149.71,37564.09,37145.65,254.81
2013-07-26,37145.65,37286.5,37322.26,37127.86,254.81
2013-07-25,37286.5,37568.27,37604.33,37239.03,254.81
2013-07-24,37554.01,37885.05,37898.34,37412.1,254.81
2013-07-23,37885.58,38092.76,38142.25,37833.56,254.81
2013-07-22,38090.75,38328.29,38339.37,38050.11,254.81
2013-07-19,38328.29,38334.72,38391.23,38296.68,254.81
2013-07-18,38334.54,37983.75,38337.76,37975.34,254.81
2013-07-17,37975.34,37885.1,38004.31,37857.34,254.81
2013-07-16,37885.66,37720.32,37885.87,37701.49,254.81
2013-07-15,37720.32,37377.67,37715.78,37377.67,254.81
2013-12-07,37382.49,37327.81,37460.24,37327.81,254.81
2013-11-07,37327.67,37128.4,37337.6,37128.4,254.81
2013-10-07,37128.4,37014.04,37187.25,37014.04,254.81
2013-09-07,37014.14,36791.04,37093.22,36790.14,254.81
2013-08-07,36790.14,36926.29,36926.29,36766.87,254.81
2013-05-07,36926.29,36510.39,37021.67,36372.04,254.81
2013-04-07,36509.64,35949.69,36514.43,35948.58,254.81
2013-03-07,35949.01,36041.65,36063.7,35945.99,254.81
2013-02-07,36043.48,35860.97,36069.14,35832.16,254.81
2013-01-07,35832.16,36164.79,36172.16,35819.69,254.81
2013-06-28,36159.87,36468.68,36538.27,36153.06,254.81
2013-06-27,36468.25,36114.94,36501.45,36095.28,254.81
2013-06-26,36096.42,35750.99,36244.19,35730.77,254.81
2013-06-25,35751.4,36464.35,36544.2,34835.5,254.81
2013-06-24,36464.35,36467.1,36464.39,36464.39,254.81
2013-06-21,36464.39,36963.77,36973.93,36441.6,254.81
2013-06-20,36963.77,37135.74,37314.11,36890.3,254.81
2013-06-19,37135.74,37024.72,37135.36,36698.84,254.81
2013-06-18,37024.72,37085.12,37293.29,36953.23,254.81
2013-06-17,37085.12,37249.93,37272.49,37055.06,254.81
2013-06-14,37249.93,37406.64,37563.39,36726.85,254.81
2013-06-13,37406.73,38915.54,38915.54,36112.92,254.81
2013-12-06,38915.54,40013.2,40743.59,38737.86,254.81
2013-11-06,40012.66,39737.8,40165.02,39702.09,254.81
2013-10-06,39737.8,39565.28,39964.57,38028.13,254.81
2013-07-06,39564.79,39510.3,40364.73,39475.67,254.81
2013-06-06,39510.11,39453.64,40716.06,39369.05,254.81
2013-05-06,39453.23,38486.08,39456.87,38463.77,254.81
2013-04-06,38486.08,37822.99,38509.24,37818.07,254.81
2013-03-06,37822.99,37790.64,37893.41,37720.38,254.81
2013-05-31,37794.75,38018.93,38018.93,37628.26,254.81
2013-05-30,38016.8,37358.74,38040.06,37358.74,254.81
2013-05-28,38016.8,37386.3,37392.89,37282.8,254.81
2013-05-27,37386.36,37350.97,37518.44,37320.28,254.81
2013-05-24,37350.53,36472.87,36472.43,36472.43,254.81
2013-05-23,36472.43,37332.06,37466.5,36514.65,254.81
2013-05-22,37259.91,37046.63,37471.61,36985.14,254.81
2013-05-21,37046.63,36818.09,37212.34,36650.51,254.81
2013-05-20,36817.75,36908.12,37116.48,36721.23,254.81
2013-05-17,36907.81,36400.43,36927.69,36378.44,254.81
2013-05-16,36400.16,36236.7,36405.18,36236.49,254.81
2013-05-15,36236.49,35994.87,36236.29,35957.23,254.81
2013-05-14,35994.67,35956.46,36007.32,35846.75,254.81
2013-05-13,35956.05,36010.24,36162.05,35861.49,254.81
2013-10-05,36010.28,35782.6,36010.24,35710.42,254.81
2013-09-05,35782.09,35486.91,35812.07,35456.51,254.81
2013-08-05,35486.44,34815.24,35496.14,34774.35,254.81
2013-07-05,34815.24,34935.14,34992.79,34350.7,254.81
2013-06-05,34935.62,35099.15,35232.38,35099.15,254.81
2013-03-05,35109.33,34502.16,35116.35,34501.5,254.81
2013-02-05,34502.38,33440.57,34528.52,33417.12,254.81
2013-04-30,33440.57,33359.23,33483.23,33021.48,254.81
2013-04-29,33030.83,33159.08,33345.05,32921.8,254.81
2013-04-26,33159.08,33018.82,33295.48,32932.18,254.81
2013-04-25,33271.34,33432.62,33550.44,33095.26,254.81
2013-04-24,33432.68,33086.29,33612.4,33086.29,254.81
2013-04-23,33090.18,33069.59,33124.19,33042.06,254.81
2013-04-22,33090.05,32993.97,33190.15,32963.69,254.81
2013-04-19,32993.97,32885.58,33041.8,32885.58,254.81
2013-04-18,33334.67,33350.71,33363.34,32840.54,254.81
2013-04-17,33352.97,33334.67,33714.15,33334.67,254.81
2013-04-16,33334.27,33551.96,33610.54,33322.31,254.81
2013-04-15,33532.89,33514.14,33706.12,33388.22,254.81
2013-12-04,33514.14,33532.26,33546.76,33433.82,254.81
2013-11-04,33466.76,33642.84,33776.88,33552.18,254.81
2013-10-04,33665.58,34060.46,34089.01,33266.12,254.81
2013-09-04,34089.01,34810.25,34859.2,34065.68,254.81
2013-08-04,34810.25,34295.48,34828.07,34292.6,254.81
2013-05-04,34301.37,34353.85,34364.68,34232.42,254.81
2013-04-04,34339.65,34585.06,34764.09,34326.92,254.81
2013-03-04,34548.73,34351.87,34875.5,34227.49,254.81
2013-02-04,34351.87,33540.82,34444.31,33489.04,254.81
2013-03-28,33536.25,33458.14,33603.29,33137.46,254.81
2013-03-27,33468.89,33429.46,33506.88,33361.96,254.81
2013-03-26,33429.46,33467.87,33580.53,33395.46,254.81
2013-03-25,33467.78,33506.88,33621.61,33415.53,254.81
2013-03-22,33506.88,33361.9,33601.57,33350.72,254.81
2013-03-21,33361.96,33207.15,33423.04,33154.56,254.81
2013-03-20,33207.21,33296.54,33323.18,33177.72,254.81
2013-03-19,33298.74,33244.01,33415.43,33232.22,254.81
2013-03-18,33243.54,32950.08,33264.7,32950.08,254.81
2013-03-15,32950.08,33207.02,33357.16,32890.36,254.81
2013-03-14,33207.02,33361.26,33380.14,33273.12,254.81
